INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192075354,3201,Property Lost,PROPERTY - LOST,C11,341,,2019-09-17 10:20:00,2019,9,Tuesday,10,Part Three,BOWDOIN ST,42.30573977,-71.06762362,"(42.30573977, -71.06762362)"
I192075352,616,Larceny,LARCENY THEFT OF BICYCLE,D4,149,,2019-09-19 09:30:00,2019,9,Thursday,9,Part One,DARTMOUTH ST,42.34640381,-71.07551289,"(42.34640381, -71.07551289)"
I192075351,1402,Vandalism,VANDALISM,E13,572,,2019-09-19 09:53:00,2019,9,Thursday,9,Part Two,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
I192075350,3620,Other,REPORT AFFECTING OTHER DEPTS.,A7,9,,2019-09-19 09:29:00,2019,9,Thursday,9,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)"
I192075349,3301,Verbal Disputes,VERBAL DISPUTE,E18,521,,2019-09-19 09:45:00,2019,9,Thursday,9,Part Three,MAPLE ST,42.2533264,-71.12127557,"(42.25332640, -71.12127557)"
I192075348,3115,Investigate Person,INVESTIGATE PERSON,D4,156,,2019-09-19 07:47:00,2019,9,Thursday,7,Part Three,WORCESTER ST,42.33898333,-71.07748706,"(42.33898333, -71.07748706)"
I192075347,3410,Towed,TOWED MOTOR VEHICLE,A1,70,,2019-09-19 08:25:00,2019,9,Thursday,8,Part Three,MOUNT VERNON ST,42.35832312,-71.06568479,"(42.35832312, -71.06568479)"
I192075346,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1, ,,2019-09-19 09:51:00,2019,9,Thursday,9,Part Three,,,,"(0.00000000, 0.00000000)"
I192075345,3410,Towed,TOWED MOTOR VEHICLE,E13,577,,2019-09-19 08:23:00,2019,9,Thursday,8,Part Three,AMORY ST,42.31715858,-71.1024688,"(42.31715858, -71.10246880)"
I192075342,3125,Warrant Arrests,WARRANT ARREST,A1,119,,2019-09-19 09:14:00,2019,9,Thursday,9,Part Three,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I192075342,801,Simple Assault,ASSAULT - SIMPLE,A1,119,,2019-09-19 09:14:00,2019,9,Thursday,9,Part Two,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I192075342,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A1,119,,2019-09-19 09:14:00,2019,9,Thursday,9,Part Two,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I192075342,2660,Other,OTHER OFFENSE,A1,119,,2019-09-19 09:14:00,2019,9,Thursday,9,Part Two,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I192075341,2610,Other,TRESPASSING,D4,171,,2019-09-19 06:00:00,2019,9,Thursday,6,Part Two,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I192075341,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,171,,2019-09-19 06:00:00,2019,9,Thursday,6,Part One,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I192075341,2405,Disorderly Conduct,DISORDERLY CONDUCT,D4,171,,2019-09-19 06:00:00,2019,9,Thursday,6,Part Two,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I192075340,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,817,,2019-09-18 19:00:00,2019,9,Wednesday,19,Part One,WELLES AVE,42.2896322,-71.06490373,"(42.28963220, -71.06490373)"
I192075339,2647,Other,THREATS TO DO BODILY HARM,E5,558,,2019-09-18 14:50:00,2019,9,Wednesday,14,Part Two,CUMMINS HWY,42.28342716,-71.12422635,"(42.28342716, -71.12422635)"
I192075338,2647,Other,THREATS TO DO BODILY HARM,E5,558,,2019-09-18 12:45:00,2019,9,Wednesday,12,Part Two,CUMMINS HWY,42.28342716,-71.12422635,"(42.28342716, -71.12422635)"
I192075337,3301,Verbal Disputes,VERBAL DISPUTE,C11,817,,2019-09-19 09:19:00,2019,9,Thursday,9,Part Three,TALBOT AVE,42.2871482,-71.06493039,"(42.28714820, -71.06493039)"
I192075336,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,311,,2019-09-19 08:57:00,2019,9,Thursday,8,Part Two,CLIFFORD ST,42.31985444,-71.07972518,"(42.31985444, -71.07972518)"
I192075335,3208,Property Lost,PROPERTY - MISSING,D4,132,,2018-01-01 00:00:00,2018,1,Monday,0,Part Three,COMMONWEALTH AVE,42.35352153,-71.07283786,"(42.35352153, -71.07283786)"
I192075334,611,Larceny,LARCENY PICK-POCKET,A1,123,,2019-09-03 12:30:00,2019,9,Tuesday,12,Part One,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I192075333,3410,Towed,TOWED MOTOR VEHICLE,A7,9,,2019-09-19 09:43:00,2019,9,Thursday,9,Part Three,FAYWOOD AVE,42.39214603,-71.00893922,"(42.39214603, -71.00893922)"
I192075332,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,17,,2019-08-29 23:55:00,2019,8,Thursday,23,Part One,LEXINGTON ST,42.38069279,-71.02954916,"(42.38069279, -71.02954916)"
I192075330,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-09-19 08:19:00,2019,9,Thursday,8,Part One,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)"
I192075330,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,108,,2019-09-19 08:19:00,2019,9,Thursday,8,Part Two,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)"
I192075330,613,Larceny,LARCENY SHOPLIFTING,A1,108,,2019-09-19 08:19:00,2019,9,Thursday,8,Part One,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)"
I192075329,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,402,,2019-09-18 09:25:00,2019,9,Wednesday,9,Part One,FULLER ST,42.28248068,-71.06981187,"(42.28248068, -71.06981187)"
I192075328,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,281,,2019-09-18 14:50:00,2019,9,Wednesday,14,Part Three,GREENVILLE ST,,,"(0.00000000, 0.00000000)"
I192075327,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,356,,2019-09-19 07:54:00,2019,9,Thursday,7,Part Two,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I192075326,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,435,,2019-09-19 07:15:00,2019,9,Thursday,7,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192075326,2647,Other,THREATS TO DO BODILY HARM,B3,435,,2019-09-19 07:15:00,2019,9,Thursday,7,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I192075325,3115,Investigate Person,INVESTIGATE PERSON,E5,822,,2019-09-19 08:26:00,2019,9,Thursday,8,Part Three,CROWN POINT DR,,,"(0.00000000, 0.00000000)"
I192075325,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,822,,2019-09-19 08:26:00,2019,9,Thursday,8,Part Three,CROWN POINT DR,,,"(0.00000000, 0.00000000)"
I192075323,3001,Medical Assistance,DEATH INVESTIGATION,D14,768,,2019-09-15 08:13:00,2019,9,Sunday,8,Part Three,FANEUIL ST,42.3557137,-71.15532953,"(42.35571370, -71.15532953)"
I192075322,617,Larceny,LARCENY THEFT FROM BUILDING,C6,216,,2019-09-13 20:00:00,2019,9,Friday,20,Part One,W EIGHTH ST,,,"(0.00000000, 0.00000000)"
I192075321,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,455,,2019-09-19 00:15:00,2019,9,Thursday,0,Part One,TRINITY TER,42.3013553,-71.07790746,"(42.30135530, -71.07790746)"
I192075321,1402,Vandalism,VANDALISM,B3,455,,2019-09-19 00:15:00,2019,9,Thursday,0,Part Two,TRINITY TER,42.3013553,-71.07790746,"(42.30135530, -71.07790746)"
I192075320,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY DAMAGE,, ,,2019-09-18 14:01:00,2019,9,Wednesday,14,Part Three,,42.27882254,-71.06951915,"(42.27882254, -71.06951915)"
I192075319,3115,Investigate Person,INVESTIGATE PERSON,, ,,2019-09-19 07:30:00,2019,9,Thursday,7,Part Three,,42.30604707,-71.07820885,"(42.30604707, -71.07820885)"
I192075318,3502,Missing Person Located,MISSING PERSON - LOCATED,A7,23,,2019-09-18 06:15:00,2019,9,Wednesday,6,Part Three,LEXINGTON ST,42.37826778,-71.03601677,"(42.37826778, -71.03601677)"
I192075318,3501,Missing Person Reported,MISSING PERSON,A7,23,,2019-09-18 06:15:00,2019,9,Wednesday,6,Part Three,LEXINGTON ST,42.37826778,-71.03601677,"(42.37826778, -71.03601677)"
I192075316,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D14,803,,2019-09-19 07:38:00,2019,9,Thursday,7,Part Three,HANO ST,42.35548407,-71.13741814,"(42.35548407, -71.13741814)"
I192075315,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,822,,2019-09-19 07:00:00,2019,9,Thursday,7,Part One,EDGEMERE RD,42.25867638,-71.15116479,"(42.25867638, -71.15116479)"
I192075315,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,822,,2019-09-19 07:00:00,2019,9,Thursday,7,Part Two,EDGEMERE RD,42.25867638,-71.15116479,"(42.25867638, -71.15116479)"
I192075314,3301,Verbal Disputes,VERBAL DISPUTE,E18,548,,2019-09-19 07:06:00,2019,9,Thursday,7,Part Three,GREW HILL RD,42.27124168,-71.12997162,"(42.27124168, -71.12997162)"
I192075313,3115,Investigate Person,INVESTIGATE PERSON,B2,328,,2019-09-18 05:42:00,2019,9,Wednesday,5,Part Three,CEYLON ST,42.31082341,-71.07267019,"(42.31082341, -71.07267019)"
I192075312,2641,Other,VIOLATION - HAWKER AND PEDDLER,B2, ,,2019-09-19 07:05:00,2019,9,Thursday,7,Part Two,,,,"(0.00000000, 0.00000000)"
I192075311,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,A1,77,,2019-09-19 07:00:00,2019,9,Thursday,7,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I192075309,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,165,,2019-09-19 06:30:00,2019,9,Thursday,6,Part Two,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192075307,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E13,304,,2019-09-19 05:15:00,2019,9,Thursday,5,Other,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
I192075306,3410,Towed,TOWED MOTOR VEHICLE,E13,607,,2019-09-19 05:34:00,2019,9,Thursday,5,Part Three,EVERGREEN ST,,,"(0.00000000, 0.00000000)"
I192075305,3114,Investigate Property,INVESTIGATE PROPERTY,B2,181,,2019-09-19 05:33:36,2019,9,Thursday,5,Part Three,WOODWARD AVE,42.3250287,-71.07341448,"(42.32502870, -71.07341448)"
I192075303,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1, ,,2019-09-19 04:32:00,2019,9,Thursday,4,Part Three,TEMPLE PL,,,"(0.00000000, 0.00000000)"
I192075302,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,117,,2019-09-19 04:23:00,2019,9,Thursday,4,Part Three,BEACH ST,42.35152813,-71.06248241,"(42.35152813, -71.06248241)"
I192075300,3410,Towed,TOWED MOTOR VEHICLE,B3,453,,2019-09-19 01:36:00,2019,9,Thursday,1,Part Three,GAYLORD ST,42.2983937,-71.07395875,"(42.29839370, -71.07395875)"
I192075299,2905,Violations,VAL - OPERATING WITHOUT LICENSE,C11,347,,2019-09-19 02:49:00,2019,9,Thursday,2,Part Two,DORCHESTER AVE,,,"(0.00000000, 0.00000000)"
I192075298,3115,Investigate Person,INVESTIGATE PERSON,B2,301,,2019-09-19 02:37:00,2019,9,Thursday,2,Part Three,HIGHLAND ST,42.32599863,-71.0931842,"(42.32599863, -71.09318420)"
I192075297,3114,Investigate Property,INVESTIGATE PROPERTY,D14,774,,2019-09-19 02:42:00,2019,9,Thursday,2,Part Three,CHESTNUT HILL AVE,42.33914604,-71.15442808,"(42.33914604, -71.15442808)"
I192075294,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D14,795,,2019-09-19 02:17:00,2019,9,Thursday,2,Part Three,BRIGHTON AVE,42.35339757,-71.1362192,"(42.35339757, -71.13621920)"
I192075293,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,102,,2019-09-19 01:51:00,2019,9,Thursday,1,Part Two,BROMFIELD ST,42.35698857,-71.06084937,"(42.35698857, -71.06084937)"
I192075293,1402,Vandalism,VANDALISM,A1,102,,2019-09-19 01:51:00,2019,9,Thursday,1,Part Two,BROMFIELD ST,42.35698857,-71.06084937,"(42.35698857, -71.06084937)"
I192075293,541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,A1,102,,2019-09-19 01:51:00,2019,9,Thursday,1,Part One,BROMFIELD ST,42.35698857,-71.06084937,"(42.35698857, -71.06084937)"
I192075290,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,493,,2019-09-19 01:08:00,2019,9,Thursday,1,Part Three,RIVER ST,42.26090426,-71.11456834,"(42.26090426, -71.11456834)"
I192075289,2647,Other,THREATS TO DO BODILY HARM,D14,811,,2019-09-19 00:56:00,2019,9,Thursday,0,Part Two,WESTFORD ST,42.36233801,-71.13407429,"(42.36233801, -71.13407429)"
I192075287,3501,Missing Person Reported,MISSING PERSON,B3,418,,2019-09-18 23:20:00,2019,9,Wednesday,23,Part Three,MILTON AVE,42.28272786,-71.07619199,"(42.28272786, -71.07619199)"
I192075286,2906,Violations,VAL - OPERATING UNREG/UNINS CAR,E5,941,,2019-09-19 00:20:00,2019,9,Thursday,0,Part Two,ARCHDALE RD,42.2917221,-71.1196546,"(42.29172210, -71.11965460)"
I192075285,2610,Other,TRESPASSING,A1,101,,2019-09-19 00:41:00,2019,9,Thursday,0,Part Two,MCKINLEY SQ,42.35909289,-71.05327197,"(42.35909289, -71.05327197)"
I192075284,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,356,,2019-09-18 23:05:00,2019,9,Wednesday,23,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I192075283,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,111,,2019-09-08 16:47:00,2019,9,Sunday,16,Part Two,TEMPLE PL,42.35478783,-71.06123562,"(42.35478783, -71.06123562)"
I192075282,3301,Verbal Disputes,VERBAL DISPUTE,C6,256,,2019-09-18 23:35:00,2019,9,Wednesday,23,Part Three,MOUNT VERNON ST,42.31779354,-71.04210959,"(42.31779354, -71.04210959)"
I192075281,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,86,,2019-09-18 03:30:00,2019,9,Wednesday,3,Part Three,COOPER ST,42.36441366,-71.05753981,"(42.36441366, -71.05753981)"
I192075280,3114,Investigate Property,INVESTIGATE PROPERTY,B2,298,,2019-09-18 23:34:00,2019,9,Wednesday,23,Part Three,DALE ST,42.3223488,-71.08833084,"(42.32234880, -71.08833084)"
I192075278,3301,Verbal Disputes,VERBAL DISPUTE,B2,326,,2019-09-18 23:32:00,2019,9,Wednesday,23,Part Three,CRESTON PARK,42.31251334,-71.07928148,"(42.31251334, -71.07928148)"
I192075277,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,366,,2019-09-18 23:26:00,2019,9,Wednesday,23,Part Three,LONSDALE ST,42.29037676,-71.06139736,"(42.29037676, -71.06139736)"
I192075276,3301,Verbal Disputes,VERBAL DISPUTE,B2,326,,2019-09-18 23:08:00,2019,9,Wednesday,23,Part Three,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
I192075276,1402,Vandalism,VANDALISM,B2,326,,2019-09-18 23:08:00,2019,9,Wednesday,23,Part Two,CRESTON ST,42.31195475,-71.07871912,"(42.31195475, -71.07871912)"
I192075275,3301,Verbal Disputes,VERBAL DISPUTE,E5,822,,2019-09-18 23:00:00,2019,9,Wednesday,23,Part Three,EDGEMERE RD,42.25867638,-71.15116479,"(42.25867638, -71.15116479)"
I192075274,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,469,,2019-09-18 22:26:00,2019,9,Wednesday,22,Part Two,FOTTLER RD,42.27791927,-71.0964061,"(42.27791927, -71.09640610)"
I192075274,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,469,,2019-09-18 22:26:00,2019,9,Wednesday,22,Part Two,FOTTLER RD,42.27791927,-71.0964061,"(42.27791927, -71.09640610)"
I192075274,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY DAMAGE,B3,469,,2019-09-18 22:26:00,2019,9,Wednesday,22,Part Three,FOTTLER RD,42.27791927,-71.0964061,"(42.27791927, -71.09640610)"
I192075273,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,318,,2019-09-18 22:48:00,2019,9,Wednesday,22,Part Three,HOMESTEAD ST,42.31127726,-71.08909334,"(42.31127726, -71.08909334)"
I192075272,3410,Towed,TOWED MOTOR VEHICLE,D4, ,,2019-09-18 20:10:00,2019,9,Wednesday,20,Part Three,W BROOKLINE ST,42.34369583,-71.07677094,"(42.34369583, -71.07677094)"
I192075271,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,499,,2019-09-18 22:12:00,2019,9,Wednesday,22,Part Three,NAVARRE ST,42.27624754,-71.1172547,"(42.27624754, -71.11725470)"
I192075270,3111,License Violation,LICENSE PREMISE VIOLATION,C11,356,,2019-09-18 23:06:00,2019,9,Wednesday,23,Part Three,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I192075269,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,77,,2019-09-09 09:30:00,2019,9,Monday,9,Part One,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I192075267,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C6, ,,2019-09-18 21:40:00,2019,9,Wednesday,21,Part Three,,,,"(0.00000000, 0.00000000)"
I192075266,3301,Verbal Disputes,VERBAL DISPUTE,E18,490,,2019-09-18 21:58:00,2019,9,Wednesday,21,Part Three,CUMMINS HWY,42.27490448,-71.11007016,"(42.27490448, -71.11007016)"
I192075265,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,413,,2019-09-18 21:39:00,2019,9,Wednesday,21,Part Two,GALLIVAN BLVD,42.27846043,-71.07778192,"(42.27846043, -71.07778192)"
I192075264,3301,Verbal Disputes,VERBAL DISPUTE,B3,439,,2019-09-18 21:05:00,2019,9,Wednesday,21,Part Three,CALLENDER ST,,,"(0.00000000, 0.00000000)"
I192075263,3111,License Violation,LICENSE PREMISE VIOLATION,C11,249,,2019-09-18 22:41:00,2019,9,Wednesday,22,Part Three,SAVIN HILL AVE,42.31145415,-71.05341141,"(42.31145415, -71.05341141)"
I192075262,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,178,,2019-09-18 22:03:00,2019,9,Wednesday,22,Part One,GERARD ST,42.32965577,-71.07233804,"(42.32965577, -71.07233804)"
I192075261,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,619,,2019-09-17 19:30:00,2019,9,Tuesday,19,Part Three,GAINSBOROUGH ST,42.34239114,-71.08872018,"(42.34239114, -71.08872018)"
I192075260,3301,Verbal Disputes,VERBAL DISPUTE,E18,542,,2019-09-18 21:47:00,2019,9,Wednesday,21,Part Three,BARRY ST,42.25418512,-71.12787099,"(42.25418512, -71.12787099)"
I192075259,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2019-09-18 21:27:00,2019,9,Wednesday,21,Part Three,HUMBOLDT AVE,,,"(0.00000000, 0.00000000)"
I192075258,3502,Missing Person Located,MISSING PERSON - LOCATED,B2,587,,2019-09-18 22:14:00,2019,9,Wednesday,22,Part Three,ALLEGHANY ST,42.33056977,-71.09959089,"(42.33056977, -71.09959089)"
I192075257,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",A1,76,,2019-09-18 21:19:00,2019,9,Wednesday,21,Part Three,CANAL ST,42.36394509,-71.05942841,"(42.36394509, -71.05942841)"
I192075256,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,244,,2019-09-18 21:33:00,2019,9,Wednesday,21,Part Three,PLEASANT ST,42.3177917,-71.05905398,"(42.31779170, -71.05905398)"
I192075255,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,679,,2019-09-18 21:44:00,2019,9,Wednesday,21,Part Three,BELGRADE AVE,42.28627123,-71.13644214,"(42.28627123, -71.13644214)"
I192075254,3301,Verbal Disputes,VERBAL DISPUTE,C11,365,,2019-09-18 21:20:00,2019,9,Wednesday,21,Part Three,SAINT MARKS RD,42.29144845,-71.06171936,"(42.29144845, -71.06171936)"
I192075253,3301,Verbal Disputes,VERBAL DISPUTE,E13,304,,2019-09-18 21:37:00,2019,9,Wednesday,21,Part Three,WASHINGTON ST,42.31667114,-71.09743705,"(42.31667114, -71.09743705)"
I192075252,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A1,111,,2019-09-18 21:53:00,2019,9,Wednesday,21,Part Three,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)"
I192075251,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A1,111,,2019-09-18 21:51:00,2019,9,Wednesday,21,Part Three,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)"
I192075250,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,169,,2019-09-18 21:12:00,2019,9,Wednesday,21,Part One,,,,"(0.00000000, 0.00000000)"
I192075249,301,Robbery,ROBBERY - STREET,C11,347,,2019-09-18 21:25:00,2019,9,Wednesday,21,Part One,LEEDSVILLE ST,42.30492795,-71.05979933,"(42.30492795, -71.05979933)"
I192075249,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,347,,2019-09-18 21:25:00,2019,9,Wednesday,21,Part One,LEEDSVILLE ST,42.30492795,-71.05979933,"(42.30492795, -71.05979933)"
I192075248,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,398,,2019-09-18 21:05:00,2019,9,Wednesday,21,Part One,TALBOT AVE,42.28979533,-71.06897947,"(42.28979533, -71.06897947)"
I192075247,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E13,584,,2019-09-18 21:11:00,2019,9,Wednesday,21,Part Three,HEATH ST,42.32610077,-71.10433335,"(42.32610077, -71.10433335)"
I192075247,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E13,584,,2019-09-18 21:11:00,2019,9,Wednesday,21,Part Two,HEATH ST,42.32610077,-71.10433335,"(42.32610077, -71.10433335)"
I192075246,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,398,,2019-09-18 21:00:00,2019,9,Wednesday,21,Part Three,TALBOT AVE,42.29019621,-71.07159012,"(42.29019621, -71.07159012)"
I192075245,1402,Vandalism,VANDALISM,B3,430,,2019-09-18 19:13:00,2019,9,Wednesday,19,Part Two,FRONTENAC ST,42.28445914,-71.08930739,"(42.28445914, -71.08930739)"
I192075244,1402,Vandalism,VANDALISM,D14,803,,2019-09-18 20:05:00,2019,9,Wednesday,20,Part Two,BRAINTREE ST,42.35631415,-71.13567792,"(42.35631415, -71.13567792)"
I192075243,3114,Investigate Property,INVESTIGATE PROPERTY,D14,750,,2019-09-18 20:51:00,2019,9,Wednesday,20,Part Three,LANE PARK,42.34273556,-71.16026894,"(42.34273556, -71.16026894)"
I192075242,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,365,,2019-09-13 19:10:00,2019,9,Friday,19,Part Three,FLORIDA ST,42.29165545,-71.06009035,"(42.29165545, -71.06009035)"
I192075241,3410,Towed,TOWED MOTOR VEHICLE,D4, ,,2019-09-18 19:48:00,2019,9,Wednesday,19,Part Three,CLARENDON ST,,,"(0.00000000, 0.00000000)"
I192075240,1402,Vandalism,VANDALISM,A7,28,,2019-09-17 21:00:00,2019,9,Tuesday,21,Part Two,GOVE ST,42.37161486,-71.03766485,"(42.37161486, -71.03766485)"
I192074969,724,Auto Theft,AUTO THEFT,C11,242,,2019-09-17 23:00:00,2019,9,Tuesday,23,Part One,BAKERSFIELD ST,42.31620551,-71.06122396,"(42.31620551, -71.06122396)"
I192075239,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,26,,2019-09-18 21:10:00,2019,9,Wednesday,21,Part Two,BORDER ST,42.38093345,-71.04023929,"(42.38093345, -71.04023929)"
I192075238,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,97,,2019-09-18 20:00:00,2019,9,Wednesday,20,Part Two,SCHOOL ST,42.35800156,-71.06044213,"(42.35800156, -71.06044213)"
I192075237,3301,Verbal Disputes,VERBAL DISPUTE,B2,325,,2019-09-18 20:24:00,2019,9,Wednesday,20,Part Three,WAYLAND ST,42.31428744,-71.07697146,"(42.31428744, -71.07697146)"
I192075236,613,Larceny,LARCENY SHOPLIFTING,B3,406,,2019-09-18 17:14:00,2019,9,Wednesday,17,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I192075234,617,Larceny,LARCENY THEFT FROM BUILDING,D14,751,,2019-08-30 15:37:00,2019,8,Friday,15,Part One,LAKE SHORE CT,42.3459911,-71.17028987,"(42.34599110, -71.17028987)"
I192075232,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,182,,2019-09-18 19:34:00,2019,9,Wednesday,19,Part Three,MARSHFIELD ST,,,"(0.00000000, 0.00000000)"
I192075231,3114,Investigate Property,INVESTIGATE PROPERTY,B3,437,,2019-09-18 19:43:00,2019,9,Wednesday,19,Part Three,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
